Order ID,Customer ID,Date,Time (Hr/Min),Customer Age Range,Gender,Product Type,Product Category,Product Name,Quantity,Unit Price,Tax Amount,Unit Cost,Cost,Shipping Method,Shipping Cost,Total Sales,Profit,Purchase Type,Channel,Country,City,Xmas Budget,Payment Method,Promotion Applied
ORD202106143,CUST6774588,07-10-2022,15:59,1 to 11,Male,Teen,Accessories,Wireless Earbuds,1,79.49,2.38,29.36,29.36,Standard,5.53,87.4,58.04,Xmas Market,In-store,Austria,Malmo,Medium,Credit Card,No
ORD202106144,CUST9842885,26-02-2024,14:02,1 to 11,Male,Children,Clothing,Levi's Jeans,1,135.65,4.07,45.91,45.91,Express,13.81,153.53,107.62,Xmas Market,In-store,Italy,Marseille,High,Cash,No
ORD202106145,CUST2970633,30-08-2023,10:25,12 to 17,Male,Adult,Technology,Smartwatch Series 8,1,174.9,3.5,51.07,51.07,Standard,2.69,181.09,130.02,Online,Online,Poland,Porto,High,PayPal,No
ORD202106146,CUST8245517,07-06-2025,10:29,12 to 17,Female,Adult,Board Games,Chess Set,1,149.5,2.99,48.73,48.73,Pickup,0,152.49,103.76,Online,Online,Netherlands,Marseille,High,Debit Card,Yes
ORD202106147,CUST5140826,15-08-2021,04:57,12 to 17,Female,Adult,Electronics,JBL Headphones,1,157.01,3.14,52.34,52.34,Standard,6.55,166.7,114.36,In-store,In-store,United Kingdom,Rotterdam,Medium,PayPal,No
ORD202106148,CUST0641072,19-08-2024,02:24,1 to 11,Female,Adult,Technology,Kindle E-reader,1,137.04,4.11,48.97,48.97,Express,5.99,147.14,98.17,In-store,In-store,Sweden,Marseille,High,Other,No
ORD202106149,CUST1429888,18-12-2024,20:13,12 to 17,Male,Teen,Toys,Hot Wheels Car Set,1,164.66,4.12,63.18,63.18,Pickup,0,168.78,105.6,Xmas Market,In-store,Belgium,Porto,High,Other,No
ORD202106150,CUST3712776,13-08-2023,15:37,1 to 11,Female,Teen,Technology,4K Streaming Stick,1,51.32,1.28,17.87,17.87,Standard,6.88,59.48,41.61,Xmas Market,In-store,Italy,Venice,Low,Credit Card,No
ORD202106151,CUST7580968,03-11-2023,06:41,1 to 11,Female,Teen,Electronics,JBL Headphones,1,155.96,3.12,43.36,43.36,Standard,5.9,164.98,121.62,In-store,In-store,Poland,Antwerp,Medium,PayPal,No
ORD202106152,CUST5042282,01-12-2024,15:36,12 to 17,Female,Teen,Clothing,Levi's Jeans,1,145.73,4.37,44.54,44.54,Express,11.93,162.03,117.49,Online,Online,Austria,Innsbruck,Low,Credit Card,No
ORD202106153,CUST4062443,31-01-2024,19:51,18 over,Female,Adult,Technology,4K Streaming Stick,1,48.77,1.46,13.5,13.5,Standard,1.6,51.83,38.33,In-store,In-store,Netherlands,Frankfurt,Low,Debit Card,No
ORD202106154,CUST3854301,03-02-2025,21:51,1 to 11,Male,Teen,Wearable Tech,Fitbit Inspire,1,152.3,3.05,45.15,45.15,Express,12.46,167.81,122.66,In-store,In-store,Netherlands,Venice,Low,Debit Card,No
ORD202106155,CUST8359853,24-09-2021,02:12,18 over,Male,Teen,Accessories,Ray-Ban Sunglasses,1,142.89,3.57,42.84,42.84,Standard,5.82,152.28,109.44,Xmas Market,In-store,Austria,Porto,Low,Credit Card,Yes
ORD202106156,CUST5417624,19-01-2025,21:55,18 over,Female,Adult,Building Sets,LEGO Star Wars Set,1,151.43,4.54,58.48,58.48,Standard,2.08,158.05,99.57,In-store,In-store,Netherlands,Marseille,Low,Cash,No
ORD202106157,CUST0860980,21-04-2021,06:15,12 to 17,Male,Teen,Books,Gordon Ramsay Cookbook,1,151.59,3.79,44.13,44.13,Express,5.07,160.45,116.32,Online,Online,Italy,Frankfurt,Medium,Debit Card,No
ORD202106158,CUST4485269,30-10-2025,13:16,18 over,Female,Adult,Home,Robot Vacuum,4,245.47,29.46,92.59,370.36,Standard,2.36,1013.7,643.34,Online,Online,France,Lisbon,Medium,PayPal,No
ORD202106159,CUST0642422,25-11-2025,20:33,1 to 11,Female,Adult,Clothing,Nike Running Shoes,1,167.32,5.02,54.51,54.51,Express,11.26,183.6,129.09,Xmas Market,In-store,France,Brussels,Low,PayPal,No
ORD202106160,CUST6563750,29-08-2021,10:27,12 to 17,Female,Children,Accessories,VR Headset,1,287.12,7.18,72.86,72.86,Express,8.71,303.01,230.15,Xmas Market,In-store,France,Paris,Medium,PayPal,No
ORD202106161,CUST1445105,16-12-2024,06:08,12 to 17,Male,Teen,Kitchen Appliances,Dolce Gusto Coffee Machine,1,161.62,4.85,56.43,56.43,Pickup,0,166.47,110.04,Online,Online,France,Innsbruck,High,Other,No
ORD202106162,CUST1111409,02-11-2024,19:22,12 to 17,Male,Adult,Clothing,The North Face Jacket,2,158.54,6.34,46.97,93.94,Express,14.65,338.07,244.13,In-store,In-store,Sweden,Krakow,High,PayPal,No
ORD202106163,CUST9091470,24-01-2021,04:20,18 over,Male,Children,Electronics,JBL Headphones,1,151.36,3.03,54.69,54.69,Standard,6.97,161.36,106.67,Online,Online,Netherlands,Funchal,Medium,Debit Card,No
ORD202106164,CUST9093372,19-01-2023,18:40,1 to 11,Female,Adult,Board Games,Chess Set,1,152.82,3.82,46.4,46.4,Standard,6.72,163.36,116.96,Online,Online,Austria,Vienna,Low,Other,No
ORD202106165,CUST1537382,21-11-2023,23:55,18 over,Female,Adult,Technology,Smart Speaker,1,98.91,2.47,34.37,34.37,Standard,1.85,103.23,68.86,Xmas Market,In-store,Poland,Milan,Medium,Debit Card,No
ORD202106166,CUST4709395,25-06-2022,17:27,12 to 17,Male,Teen,Video Games,PlayStation 5 Game,1,156.57,3.91,61.21,61.21,Standard,6.4,166.88,105.67,Online,Online,Italy,Lisbon,Low,Cash,No
ORD202106167,CUST7456089,21-02-2021,02:17,1 to 11,Female,Adult,Accessories,VR Headset,1,303.2,6.06,104.28,104.28,Standard,5.08,314.34,210.06,Xmas Market,In-store,Austria,Milan,High,Cash,No
ORD202106168,CUST6971646,15-11-2023,00:09,1 to 11,Male,Adult,Puzzles,Harry Potter Puzzle,1,154.59,3.09,42.08,42.08,Express,6.07,163.75,121.67,In-store,In-store,United Kingdom,Manchester,High,Credit Card,Yes
ORD202106169,CUST5700384,15-05-2024,14:54,12 to 17,Male,Teen,Books,Gordon Ramsay Cookbook,1,148.19,4.45,45.7,45.7,Standard,1.5,154.14,108.44,Online,Online,Belgium,Naples,High,Cash,Yes
ORD202106170,CUST0647822,16-11-2021,04:09,18 over,Male,Adult,Clothing,Levi's Jeans,1,155.02,4.65,52.67,52.67,Standard,4.68,164.35,111.68,Online,Online,Italy,Utrecht,Low,Other,No
ORD202106171,CUST1150454,21-11-2024,01:08,1 to 11,Female,Teen,Accessories,Ray-Ban Sunglasses,1,156.65,4.7,60.23,60.23,Standard,2.71,164.06,103.83,Xmas Market,In-store,Netherlands,Birmingham,Medium,Other,No
ORD202106172,CUST4908570,17-04-2022,10:19,18 over,Female,Adult,Accessories,Wireless Earbuds,1,71.85,2.16,25.26,25.26,Standard,5.02,79.03,53.77,Xmas Market,In-store,Sweden,Naples,Low,Debit Card,No
ORD202106173,CUST0038562,09-09-2021,21:51,1 to 11,Female,Adult,General,Fisher-Price Learning Toy,1,155.13,3.88,44.34,44.34,Standard,3.39,162.4,118.06,In-store,In-store,Portugal,Nice,Medium,Debit Card,Yes
ORD202106174,CUST7393079,20-12-2021,22:28,18 over,Female,Children,Clothing,Nike Running Shoes,1,160.74,3.21,49.17,49.17,Pickup,0,163.95,114.78,Xmas Market,In-store,Germany,Marseille,High,Other,Yes
ORD202106175,CUST6495513,25-01-2022,21:49,18 over,Male,Teen,Clothing,Levi's Jeans,1,153.86,3.85,61.28,61.28,Standard,6.36,164.07,102.79,Xmas Market,In-store,Netherlands,Frankfurt,Low,Other,No
ORD202106176,CUST5972587,24-03-2021,10:22,12 to 17,Female,Teen,Kitchen Appliances,Dolce Gusto Coffee Machine,1,167.13,4.18,58.5,58.5,Standard,2.12,173.43,114.93,Online,Online,France,Funchal,Low,Credit Card,No
ORD202106177,CUST9447408,18-12-2022,09:53,1 to 11,Male,Adult,General,Fisher-Price Learning Toy,1,159.64,3.19,48.89,48.89,Express,10.9,173.73,124.84,Xmas Market,In-store,Belgium,Nice,High,Debit Card,No
ORD202106178,CUST8236684,27-04-2022,04:00,12 to 17,Female,Children,Toys,Hot Wheels Car Set,1,153.51,3.07,43.53,43.53,Standard,1.07,157.65,114.12,In-store,In-store,United Kingdom,Vienna,Medium,PayPal,No
ORD202106179,CUST9735318,25-02-2023,04:53,1 to 11,Female,Children,Accessories,VR Headset,1,301.2,7.53,99.78,99.78,Standard,3.61,312.34,212.56,In-store,In-store,Italy,Paris,High,Debit Card,No
ORD202106180,CUST0420523,19-09-2024,00:26,18 over,Female,Children,Clothing,The North Face Jacket,1,142.45,4.27,37.79,37.79,Express,7.31,154.03,116.24,Xmas Market,In-store,Italy,Lisbon,Low,Credit Card,No
ORD202106181,CUST4517796,08-11-2025,06:26,18 over,Male,Children,Clothing,Nike Running Shoes,1,155.22,4.66,61.84,61.84,Standard,6.9,166.78,104.94,Xmas Market,In-store,Portugal,Rotterdam,Medium,Other,No
ORD202106182,CUST1120666,24-10-2021,08:19,18 over,Female,Teen,Accessories,VR Headset,1,316.59,6.33,102.41,102.41,Standard,5.86,328.78,226.37,In-store,In-store,United Kingdom,Gothenburg,Low,Credit Card,No
ORD202106183,CUST3769297,09-12-2023,02:28,1 to 11,Female,Adult,Books,DC Comics Graphic Novel,1,170.58,3.41,58.38,58.38,Standard,1.69,175.68,117.3,Online,Online,Sweden,Stockholm,High,PayPal,No
ORD202106184,CUST9658487,03-11-2023,19:11,12 to 17,Male,Adult,Technology,Smart Speaker,1,106.07,2.65,37.56,37.56,Express,6.76,115.48,77.92,Xmas Market,In-store,Netherlands,Paris,High,Debit Card,No
ORD202106185,CUST9643925,25-09-2023,08:09,1 to 11,Female,Teen,Accessories,Samsung Galaxy Case,1,143.92,2.88,57.23,57.23,Standard,2.14,148.94,91.71,In-store,In-store,Sweden,Hamburg,Medium,PayPal,No
ORD202106186,CUST1930942,28-10-2024,15:00,12 to 17,Female,Children,Kitchen Appliances,Dolce Gusto Coffee Machine,1,150.28,3.01,51.36,51.36,Standard,1.25,154.54,103.18,Online,Online,Germany,Warsaw,Medium,Credit Card,No
ORD202106187,CUST5251826,14-12-2025,22:47,18 over,Female,Adult,Technology,Smartwatch Series 8,1,192.03,4.8,51.12,51.12,Express,9.84,206.67,155.55,Xmas Market,In-store,Netherlands,Nice,Low,Other,No
ORD202106188,CUST4932626,28-11-2024,01:01,12 to 17,Female,Teen,Kitchen Appliances,Dolce Gusto Coffee Machine,2,152.8,6.11,59.52,119.04,Standard,4.41,316.12,197.08,Xmas Market,In-store,Germany,Coimbra,Low,Cash,No
ORD202106189,CUST2854756,24-07-2021,10:02,18 over,Female,Adult,Accessories,Samsung Galaxy Case,1,147.84,2.96,58.24,58.24,Express,9.7,160.5,102.26,Xmas Market,In-store,Netherlands,Munich,Low,PayPal,No
ORD202106190,CUST9199563,24-03-2024,21:13,1 to 11,Male,Teen,Toys,Barbie Doll,1,163.53,3.27,56.39,56.39,Standard,6.26,173.06,116.67,Online,Online,Poland,Munich,Low,Other,Yes
ORD202106191,CUST3697521,20-10-2024,11:35,12 to 17,Female,Teen,General,Fisher-Price Learning Toy,1,157.42,3.94,57.12,57.12,Standard,6.4,167.76,110.64,In-store,In-store,Netherlands,Malmo,Medium,PayPal,No
ORD202106192,CUST0235412,15-10-2021,14:52,18 over,Male,Children,Clothing,The North Face Jacket,1,149.77,3,53.85,53.85,Standard,5.52,158.29,104.44,Online,Online,Germany,Utrecht,Low,Credit Card,No
ORD202106193,CUST7270706,06-07-2021,06:51,18 over,Male,Children,Clothing,Nike Running Shoes,1,144.92,2.9,51.78,51.78,Express,11.19,159.01,107.23,Online,Online,Netherlands,Utrecht,High,Other,No
ORD202106194,CUST0973560,15-12-2025,13:25,1 to 11,Female,Adult,Toys,Hot Wheels Car Set,1,145.07,4.35,36.91,36.91,Express,14.97,164.39,127.48,In-store,In-store,Poland,Stockholm,Medium,Cash,No
ORD202106195,CUST1799269,02-06-2022,03:39,18 over,Female,Children,Kitchen Appliances,Dolce Gusto Coffee Machine,1,178.34,3.57,54.6,54.6,Express,7.01,188.92,134.32,In-store,In-store,Austria,Hamburg,Low,Other,No
ORD202106196,CUST5071023,13-11-2023,16:34,12 to 17,Female,Children,Kitchen Appliances,Dolce Gusto Coffee Machine,1,158.74,4.76,59.03,59.03,Pickup,0,163.5,104.47,Online,Online,Belgium,Stockholm,Low,Credit Card,Yes
ORD202106197,CUST9821730,14-04-2025,09:06,1 to 11,Male,Children,Technology,Smartwatch Series 8,1,194.74,4.87,71.75,71.75,Standard,4.91,204.52,132.77,Xmas Market,In-store,Sweden,Vienna,High,Other,No
ORD202106198,CUST9152845,19-12-2023,19:48,1 to 11,Male,Adult,Clothing,Nike Running Shoes,1,147.81,2.96,39.69,39.69,Express,7.04,157.81,118.12,Online,Online,Sweden,Manchester,Medium,PayPal,No
ORD202106199,CUST6690475,03-09-2024,06:54,1 to 11,Female,Children,General,Fisher-Price Learning Toy,1,151.45,3.03,55.51,55.51,Pickup,0,154.48,98.97,Online,Online,Sweden,Frankfurt,Medium,Debit Card,No
ORD202106200,CUST0478405,22-11-2025,09:11,1 to 11,Male,Children,Board Games,Chess Set,1,157.24,4.72,54.01,54.01,Standard,1.55,163.51,109.5,Online,Online,Germany,Krakow,High,Cash,No
ORD202106201,CUST6269224,10-08-2022,14:07,18 over,Male,Children,Accessories,Wireless Earbuds,1,83.68,2.51,23.21,23.21,Express,12.33,98.52,75.31,Xmas Market,In-store,Belgium,Stockholm,High,Other,Yes
ORD202106202,CUST1820380,07-02-2024,14:27,12 to 17,Male,Adult,Accessories,Ray-Ban Sunglasses,1,157.7,4.73,40.33,40.33,Express,10.48,172.91,132.58,In-store,In-store,Germany,Antwerp,Low,Cash,No
ORD202106203,CUST9279889,09-12-2024,07:55,1 to 11,Female,Teen,Accessories,Portable Charger,1,29.8,0.6,11.13,11.13,Standard,2.76,33.16,22.03,In-store,In-store,Portugal,Venice,Low,Credit Card,No
ORD202106204,CUST5877777,02-06-2025,12:58,18 over,Male,Adult,Board Games,Chess Set,1,169.03,5.07,51.95,51.95,Express,7.32,181.42,129.47,Online,Online,Germany,Lodz,Low,PayPal,No
ORD202106205,CUST1741540,10-09-2023,10:00,1 to 11,Female,Adult,Accessories,Ray-Ban Sunglasses,1,151.27,4.54,39.24,39.24,Standard,6.06,161.87,122.63,Xmas Market,In-store,Belgium,London,Medium,Other,Yes
ORD202106206,CUST9286837,14-12-2025,12:45,18 over,Female,Teen,Wearable Tech,Fitbit Inspire,1,156.84,4.71,45.29,45.29,Standard,2.88,164.43,119.14,Online,Online,France,Munich,Low,Debit Card,No
ORD202106207,CUST6635374,17-12-2025,23:51,12 to 17,Male,Adult,Puzzles,Harry Potter Puzzle,1,133.36,4,51.97,51.97,Standard,1.36,138.72,86.75,In-store,In-store,Belgium,Munich,Low,Credit Card,Yes
ORD202106208,CUST2262324,15-06-2023,23:40,12 to 17,Male,Children,Building Sets,LEGO Star Wars Set,1,172.31,5.17,47.63,47.63,Express,7.59,185.07,137.44,Online,Online,Belgium,Brussels,Low,Credit Card,No
ORD202106209,CUST3457541,09-04-2021,06:26,18 over,Female,Children,General,Fisher-Price Learning Toy,1,162.33,4.87,53.63,53.63,Express,14.44,181.64,128.01,Xmas Market,In-store,Germany,Munich,High,PayPal,No
ORD202106210,CUST7153132,12-09-2025,10:07,12 to 17,Female,Teen,Toys,Hot Wheels Car Set,1,154.91,3.1,41.14,41.14,Standard,4.13,162.14,121,Online,Online,Belgium,Vienna,Medium,Credit Card,No
ORD202106211,CUST4650686,28-04-2021,02:33,18 over,Female,Adult,Clothing,The North Face Jacket,1,159.23,3.98,60.08,60.08,Standard,6.03,169.24,109.16,Xmas Market,In-store,Italy,Liverpool,Low,Credit Card,No
ORD202106212,CUST1568641,27-04-2023,02:57,1 to 11,Male,Adult,Clothing,Nike Running Shoes,2,149.28,7.46,55.95,111.9,Standard,1.77,307.79,195.89,In-store,In-store,United Kingdom,Malmo,High,Debit Card,No
ORD202106213,CUST8416930,15-05-2025,12:03,12 to 17,Female,Teen,Clothing,The North Face Jacket,1,144.09,4.32,50.82,50.82,Express,7.49,155.9,105.08,Online,Online,Austria,Nice,High,Cash,No
ORD202106214,CUST8856980,31-01-2025,17:24,12 to 17,Male,Adult,Toys,Barbie Doll,1,150.85,3.02,52.21,52.21,Standard,1.39,155.26,103.05,Xmas Market,In-store,Poland,Berlin,Low,Cash,No
ORD202106215,CUST7286931,08-12-2024,10:58,12 to 17,Female,Adult,Wearable Tech,Fitbit Inspire,1,149.51,3.74,39.81,39.81,Standard,4.44,157.69,117.88,Online,Online,France,Brussels,High,Other,No
ORD202106216,CUST1372131,24-07-2025,23:48,1 to 11,Male,Teen,Wearable Tech,Fitbit Inspire,1,154.29,4.63,56.75,56.75,Standard,2.22,161.14,104.39,In-store,In-store,Austria,Antwerp,Medium,Other,No
ORD202106217,CUST3490654,03-10-2022,15:55,1 to 11,Male,Teen,Accessories,Samsung Galaxy Case,1,155,3.88,48.9,48.9,Standard,6.45,165.33,116.43,Online,Online,Austria,Gothenburg,High,Cash,Yes
ORD202106218,CUST4103255,20-11-2025,11:10,12 to 17,Female,Adult,Accessories,Wireless Earbuds,1,82.8,1.66,20.85,20.85,Standard,6.12,90.58,69.73,In-store,In-store,Netherlands,Innsbruck,High,Credit Card,No
ORD202106219,CUST1360106,02-10-2023,02:17,18 over,Female,Teen,Clothing,The North Face Jacket,1,145.56,2.91,37.15,37.15,Express,10.37,158.84,121.69,Online,Online,Netherlands,Warsaw,Medium,Credit Card,No
ORD202106220,CUST2436071,02-11-2021,06:50,1 to 11,Female,Teen,Technology,Kindle E-reader,2,145.3,5.81,51.74,103.48,Standard,5.97,302.38,198.9,Xmas Market,In-store,Austria,Coimbra,Medium,Cash,No
ORD202106221,CUST9236388,10-02-2024,14:00,12 to 17,Male,Children,Technology,Smart Speaker,1,100.52,3.02,27.6,27.6,Standard,4.73,108.27,80.67,Xmas Market,In-store,Austria,Lyon,High,Debit Card,No
ORD202106222,CUST5613620,16-03-2025,17:37,1 to 11,Female,Teen,Accessories,Ray-Ban Sunglasses,1,160.17,4.81,53.65,53.65,Standard,4.39,169.37,115.72,Xmas Market,In-store,Netherlands,Ghent,High,PayPal,Yes
ORD202106223,CUST6399872,23-10-2022,16:15,18 over,Male,Adult,Technology,Kindle E-reader,1,147.97,4.44,54.22,54.22,Standard,3.9,156.31,102.09,Xmas Market,In-store,Germany,Liverpool,Medium,PayPal,No
ORD202106224,CUST3176027,24-11-2024,21:56,18 over,Male,Adult,Books,Gordon Ramsay Cookbook,1,153.94,3.85,56.2,56.2,Standard,6.25,164.04,107.84,Online,Online,Sweden,Lyon,Medium,Other,No
ORD202106225,CUST2562940,16-06-2021,11:32,12 to 17,Female,Adult,Technology,Smartwatch Series 8,1,188,4.7,50.83,50.83,Express,7.4,200.1,149.27,Xmas Market,In-store,United Kingdom,Gothenburg,High,Debit Card,No
ORD202106226,CUST8703710,20-03-2023,10:26,18 over,Female,Teen,Technology,Kindle E-reader,1,152.07,3.04,60.08,60.08,Standard,2.84,157.95,97.87,Online,Online,Austria,Hamburg,Medium,PayPal,Yes
ORD202106227,CUST9445611,05-07-2022,20:48,1 to 11,Female,Adult,Accessories,Wireless Earbuds,1,89.77,2.69,23.93,23.93,Express,11.39,103.85,79.92,Xmas Market,In-store,Sweden,Munich,Medium,PayPal,No
ORD202106228,CUST0719625,01-02-2025,00:35,18 over,Female,Teen,Accessories,Samsung Galaxy Case,1,152.86,3.82,42.23,42.23,Standard,4.68,161.36,119.13,Xmas Market,In-store,Netherlands,Vienna,High,Credit Card,No
ORD202106229,CUST3187911,15-06-2023,12:27,12 to 17,Male,Teen,Toys,Hot Wheels Car Set,1,162.18,4.87,41.79,41.79,Express,5.1,172.15,130.36,Online,Online,Belgium,Birmingham,Medium,Cash,No
ORD202106230,CUST6360502,02-03-2023,20:29,12 to 17,Male,Children,Kitchen Appliances,Dolce Gusto Coffee Machine,1,158.32,3.96,54.68,54.68,Standard,5.7,167.98,113.3,Xmas Market,In-store,Sweden,Liverpool,Medium,PayPal,No
ORD202106231,CUST2443717,07-12-2025,10:34,18 over,Male,Children,Board Games,Chess Set,1,159.19,3.18,59.61,59.61,Standard,1.84,164.21,104.6,Xmas Market,In-store,Portugal,Manchester,High,Debit Card,No
ORD202106232,CUST4983439,22-05-2023,10:43,18 over,Male,Children,Technology,Smartwatch Series 8,1,205.73,4.11,69.89,69.89,Standard,2.05,211.89,142,Online,Online,Belgium,Warsaw,High,Cash,No
ORD202106233,CUST8795923,08-04-2024,01:16,12 to 17,Male,Teen,Accessories,VR Headset,1,303.93,9.12,92.15,92.15,Standard,3.42,316.47,224.32,In-store,In-store,Germany,Antwerp,Medium,Cash,No
ORD202106234,CUST5374006,12-01-2023,05:29,18 over,Female,Adult,Technology,Smart Speaker,1,99.94,2.5,25.82,25.82,Standard,5.81,108.25,82.43,In-store,In-store,Belgium,Funchal,Medium,PayPal,No
ORD202106235,CUST6937851,03-03-2024,17:24,12 to 17,Male,Children,Clothing,The North Face Jacket,1,156.36,4.69,47.73,47.73,Standard,4.05,165.1,117.37,In-store,In-store,Netherlands,Nice,Medium,PayPal,Yes
ORD202106236,CUST8021315,23-05-2025,04:35,18 over,Female,Teen,Clothing,The North Face Jacket,1,159.79,4.79,49.29,49.29,Standard,5.78,170.36,121.07,Xmas Market,In-store,Sweden,Rome,Low,PayPal,No
ORD202106237,CUST9279466,15-01-2022,16:04,18 over,Female,Adult,Accessories,VR Headset,1,301.26,9.04,102.9,102.9,Standard,5.7,316,213.1,Xmas Market,In-store,Sweden,Ghent,Low,Credit Card,No
ORD202106238,CUST2212666,03-09-2021,05:41,18 over,Female,Teen,Toys,Barbie Doll,1,142.44,3.56,47.89,47.89,Pickup,0,146,98.11,Online,Online,Poland,Innsbruck,Low,Cash,No
ORD202106239,CUST1803827,25-10-2022,17:18,18 over,Female,Adult,Board Games,Chess Set,1,159.83,3.2,40.45,40.45,Standard,1.68,164.71,124.26,In-store,In-store,United Kingdom,Nice,Low,Cash,No
ORD202106240,CUST7792689,16-03-2024,19:14,18 over,Male,Teen,Accessories,Wireless Earbuds,1,83.74,1.67,21,21,Standard,1.67,87.08,66.08,In-store,In-store,Germany,Venice,High,Credit Card,No
ORD202106241,CUST7731980,24-11-2022,09:43,12 to 17,Female,Adult,Video Games,PlayStation 5 Game,1,148.83,4.46,43.57,43.57,Standard,2.14,155.43,111.86,In-store,In-store,Sweden,Ghent,High,Credit Card,Yes
ORD202106242,CUST9497568,02-11-2022,14:14,12 to 17,Male,Teen,Technology,Smart Speaker,1,109.27,2.73,36.41,36.41,Standard,1.85,113.85,77.44,Xmas Market,In-store,Portugal,Lisbon,Medium,Credit Card,No
ORD202106243,CUST0818416,23-08-2024,13:16,12 to 17,Female,Adult,Electronics,JBL Headphones,1,154.34,3.09,51.1,51.1,Standard,1.34,158.77,107.67,Online,Online,Austria,Lyon,High,PayPal,No
ORD202106244,CUST6996287,23-04-2023,08:30,12 to 17,Female,Children,Accessories,Samsung Galaxy Case,1,165.93,4.15,50.51,50.51,Standard,1.39,171.47,120.96,Xmas Market,In-store,Italy,Salzburg,High,Cash,Yes
ORD202106245,CUST5029911,06-08-2023,08:07,18 over,Female,Adult,Building Sets,LEGO Star Wars Set,1,158.35,3.17,53.63,53.63,Express,14.02,175.54,121.91,Xmas Market,In-store,Germany,Munich,Low,Cash,No
ORD202106246,CUST9361041,18-06-2025,06:09,12 to 17,Female,Teen,Video Games,PlayStation 5 Game,1,153.68,4.61,44.94,44.94,Standard,2.62,160.91,115.97,In-store,In-store,Netherlands,Lodz,Medium,Other,No
ORD202106247,CUST6626593,25-11-2021,04:22,12 to 17,Female,Teen,Accessories,Samsung Galaxy Case,1,159.31,4.78,61.28,61.28,Standard,3.08,167.17,105.89,Online,Online,Germany,Milan,Low,Debit Card,No
ORD202106248,CUST5902539,07-08-2025,23:53,1 to 11,Female,Children,Board Games,Chess Set,1,140.24,2.8,48.21,48.21,Standard,1.55,144.59,96.38,Xmas Market,In-store,Italy,Manchester,Low,PayPal,Yes
ORD202106249,CUST2303961,20-10-2024,23:29,12 to 17,Female,Teen,Toys,Barbie Doll,1,154.06,3.85,59.52,59.52,Standard,5.78,163.69,104.17,Xmas Market,In-store,Belgium,Berlin,Low,Debit Card,No
ORD202106250,CUST3753957,24-05-2025,21:39,1 to 11,Female,Adult,Books,DC Comics Graphic Novel,1,141.48,3.54,53.2,53.2,Standard,6.51,151.53,98.33,Online,Online,Germany,Funchal,Low,Cash,No
ORD202106251,CUST1520489,18-01-2025,05:45,12 to 17,Male,Adult,Accessories,Samsung Galaxy Case,1,150.14,4.5,58.95,58.95,Standard,2.94,157.58,98.63,In-store,In-store,Italy,Vienna,High,PayPal,No
